customer_id_mskd,jurisdiction_code,client_type_aml,industry_code_aml,occupation_code_aml,country_of_domicile_aml,occupation_status_code_aml,customer_status_aml,export_ts,primary_ownership_flag,relationship_type,PCD_CDA,PCD_CMS,PCD_CRC,PCD_LLC,PCD_MOR,PCD_MUF,PCD_SAV,PCD_SDB,PCD_TED,SRV_FLG,SRV_FSL,SRV_ILC,SRV_LOC,SRV_NLG,SRV_NSL,SRV_TRF,PRD_INFO_AVAIL,rating
f78ee86c170521ab6a11c54e040a66e0088ea309de5dde5d776b7f5bfa10f4d0,ca03,individual,none,e904,co,e904,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,2.0
c714c504aed69fd494a29fb10a7aaa4cf990d7693fa7ead0d4bbe3f0373ebf9c,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,,,,1.0,,,,,,,,,,,,,False,2.0
a833647087d903047dcde24b3b2558059f196097b58c1162919dade8ebb2dac9,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,2.0
78a853440e68692b7d1a5a713571bfedecc122ba5f24a63c03d8088f49956e61,ca03,individual,none,e900,ca,e900,active,2020-05-13,n,joint,1.0,,,,,,1.0,,,,,,,,,,False,2.0
e4a3bca660ac1377572ab3d315765fd87d6262a52388117c5d99d4cda0812d57,ca03,individual,none,e901,ca,e901,active,2020-05-13,n,co-signor,,,,,1.0,,,,,,,,,,,,False,2.0
9ac13c91e1ecdd4a10fc04ab1fa6dbce87be4ca6c6a2bea1d7f38ba74a8d3647,ca03,individual,none,e901,ca,e901,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
34fe986a2197fd565ccc7c12fd4a93a47667eb7ebd1d02f9bf5279d09bc04b8f,ca03,individual,none,250,ca,none,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
5349814d1f2c473b2f7697c60359f79553f13b6db417dade1246755175ec2b0f,ca03,individual,none,5,in,none,active,2020-05-13,n,joint,1.0,,,,,,2.0,,,,,,,,,,False,2.0
573a7ce52d3ba8ec8344078b4fae54fd592c458f6f674e24c5a62f5199f9a0e2,ca03,individual,none,70,ca,none,active,2020-05-13,n,joint,1.0,,,,,,,,,,,,,,,,False,2.0
f4dac7b96233685e3b404e52f248dba7c3238f9064c1ee9eb000b7c43f5b8ac0,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,2.0
f849cdc279e541ec862aa1de40258976e958901936c36724e1f062e3696e91b1,ca03,individual,none,234,ca,none,active,2020-05-13,y,borrower,,,,,1.0,,,,,,,,,,,,False,2.0
9ff5068acbeedf93c19a126d5d58fb8912e970daea1a43473505131a4a05db81,ca03,individual,none,256,ca,none,active,2020-05-13,n,power of attorney,2.0,,,,,,3.0,,,,,,,,,,False,2.0
5fbda27907c6f205ebf87661dc64bfb6ed01753cd838ae56d9154e09b30c2768,ca03,individual,none,127,ca,none,active,2020-05-13,y,primary joint,3.0,,,,,,,,,,,,,,,,False,2.0
0768414369f371b3f154d5752323eae305d0182b6f3efe659ffc5849a3500217,ca08,individual,none,e902,ca,e902,active,2020-05-13,n,guarantor,,,,,1.0,,,,,,,,,,,,False,2.0
088b5f4fe0116c3e46f62daa616b51e944a5d2eeab28a5a3e734c4eb0d379963,ca03,individual,none,256,mx,none,active,2020-05-13,y,sole,2.0,,,,,,,,,,,,,,,,False,2.0
38c27ff57ac56d62256a91fb5e6fc71375f238c734c26c4cc187b113e110bb80,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,2.0
67784f18d2875538b330626a025e2924c9d5c9646faf15e5cea84e202124018a,ca03,individual,none,e904,ng,e904,active,2020-05-13,y,sole,1.0,,,,,,,,,,,,,,,,False,2.0
e4cfa321fc18020022c014d79b63ee7227e187d99ec48d4355e807b14aac90c8,ca03,individual,none,e901,us,e901,active,2020-05-13,n,owner,,,,,,,,,1.0,,,,,,,,False,2.0
29b80bfc24c3c139841e7b718115847891060629d336bf294597d932b2c536c6,ca03,individual,none,e901,ca,e901,active,2020-05-13,y,sole,2.0,,,,,,,,,,,,,,,,False,2.0
d0e1116693cf4c8a6aea2e0be5d27b9c0e2dbbc72e2ffae4977a397499a58716,ca03,individual,none,e901,il,e901,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,2.0
b111928f3cb57ca41a1c6a22d7e5716cc5f248f802723f43d3a5ededeb6dc1ee,ca03,individual,none,e904,cn,e904,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
660418f8daa4b349b3e099af4fed64f89da753c0eda5cfcbdacc92ba8aed53c6,ca03,individual,none,e902,us,e902,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
e4705d5e8a020bfb670ea164490458e40250ca449cba0ad1c744b4632fb45efc,ca03,individual,none,256,ca,none,active,2020-05-13,n,joint,,,,,,,1.0,,,,,,,,,,False,2.0
abcca6983680ee6f8b88d0e498262e8947156490083a10a8e4ad1c89147f73f7,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
db1c69f096c5c608b01c259a2a8377fd0a1fcc7a54ff20ee578daa1d9d0a19f2,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,sole,1.0,,1.0,,,,1.0,,,,,,,,,,False,2.0
944651e6f00671757efd65dd4d2118397d078a334388d95862ea74fd86c07170,ca03,individual,none,256,ca,none,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,2.0
8bd93ace00f8704b47c84115b0844fcfc2468bc9c0b9d947f33e4cc10efa3593,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,annuitant,,,,,,,,,1.0,,,,,,,,False,2.0
eb68f9f8e166811891d875190d25e89b4773a398d0cabbd1b4b46848ac457020,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,,,,1.0,,,,,,,,,,,,,False,2.0
30ff0f0047978d873e2138037231b86924d78296b0f434c01b3538c2421a01b5,ca03,individual,none,143,ca,none,active,2020-05-13,n,co-borrower,,,3.0,1.0,2.0,,,,,,,,,,,,False,2.0
7474f6531d0e23849bc7686aa939d66b7a75d39730a3024b8459c8197b2d73fd,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,,,1.0,,1.0,,,,,,,,,,,,False,2.0
700c98f23c81c565c55145c4031e1f6b7e4f350ad011f3098aac2b586809495f,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,sole,2.0,,,,,,,1.0,,,,,,,,,False,2.0
7ffbd3c477dba791d33648178997b38e9caff0de5ab3a1b1948251b87c4ead3a,ca03,individual,none,245,ca,none,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
293657cd263e2ee1c90a22432e0d4a9abed7307c7ffe12c6def26f43105af1a3,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,sole,,,,1.0,,,,,,,,,,,,,False,2.0
8adf9c1527195260c303e6418bec0ba4adb6f41e3f549ed99df05fb6fffa4e68,ca03,individual,none,256,ca,none,active,2020-05-13,n,owner,,,,,,,,,1.0,,,,,,,,False,2.0
b9bda26d5818467fc05cf5566f9b92f2a9081870f361096ac7d994fc16ed3dd4,ca03,individual,none,256,us,none,active,2020-05-13,y,sole,2.0,,1.0,,,,,,,,,,,,,,False,2.0
0a26a6736d597591423fb23b15e9b88f318a577b1a4bfd8caf2df5a08c17b965,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,,,,1.0,,,,,,,,,,,,,False,2.0
d09e228bed13c789278567667f70a3e35a67788887577bf2f53bf246c0a7acd3,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,sole,,,1.0,,,,1.0,,,,,,,,,,False,2.0
7151cdff932645625431e2d4a3f652f7977dc985f1b6f78ea63b0c8a65434204,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,sole,1.0,,,,,,,,,,,,,,,,False,2.0
b22fe698e1cd2b253b2049484511ffa1649b9e0b5a41c0cd932f31a641b54fc1,ca03,individual,none,e902,ca,e902,active,2020-05-13,n,co-borrower,,,1.0,,,,,,,,,,,,,,False,2.0
277f38f549c48effc7fd4081cf789dc0d93a3d03df7dabc6c2a6e0e7c4206e18,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,2.0,,1.0,,,,1.0,1.0,,,,,,,,,False,2.0
d2ea65edd342e4993629cb81c3a15d380ba05a6c885f0ea9cfd86e1b1a2e18ca,ca03,individual,none,e902,us,e902,active,2020-05-13,n,joint,1.0,,,,,,,1.0,,,,,,,,,False,2.0
4431a1428180405fb19c7a7d456902658949a1a60d8f3c1061778fb526529e18,ca03,individual,none,e901,mx,e901,active,2020-05-13,n,power of attorney,1.0,,,,,,4.0,,1.0,,,,,,,,False,2.0
4a1ec9125f944177ec4151f67ffa52d8dc4a3541f71506f1ee124707848b1ec2,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,sole,1.0,,1.0,,,,1.0,,,,,,,,,,False,2.0
52ec0d15bb7c09b838356d8fbf194799e2222021c4616ef5707ad3e3c038e4e2,ca03,individual,none,256,ca,none,active,2020-05-13,y,primary joint,1.0,,,,,,1.0,,,,,,,,,,False,2.0
a5be7ee6187bcdb1f9781e5e64ddd572d572367313b145e4de935e4bb2eebce0,ca03,individual,none,250,ca,none,active,2020-05-13,y,sole,1.0,,1.0,,,,,,,,,,,,,,False,2.0
3baf3ace5dc556e59c2715f9da8786475172246321816a9c1d696d6efe667128,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,2.0
dbff3fae752c037c818c852947b3a73042fbe3ffc88c897f5fc4a02dc42cd605,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,2.0
96b58b45188e2012c0c235fb81f44b826c61b489a15a1b91472a7499634042e7,ca03,individual,none,123,ca,none,active,2020-05-13,n,co-borrower,,,,1.0,,,,,,,,,,,,,False,2.0
db56afa2009ee7ce88bbf9e6f80946737ae18d2c390ce3f39932be6f19c4bc6a,ca03,individual,none,e902,us,e902,active,2020-05-13,y,borrower,,,2.0,,,,,,,,,,,,,,False,2.0
4b731b3dd31b8259988479b46770d7c74589a702db7b9ebb46a3d8681e4464a9,ca03,individual,none,e902,us,e902,active,2020-05-13,n,co-borrower,,,1.0,,,,,,,,,,,,,,False,2.0
863b003439cf613d1814ce69feef7e583c2caf8d58eb7729a6b8ebef4b74f42f,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,1.0,,,,,,,,1.0,,,,,,,,False,2.0
8ee5efacb499490668af6bd982b1005f30662cd57fee7ff6db20c686c88f289a,ca03,individual,none,256,ca,none,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,2.0
fb5c7ed4c17ac4312065d9e1e0c2f2b721435af1c6ad2e7fec9ac5181ff1a191,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,borrower,,,1.0,,,,,,,,,,,,,,False,2.0
7c76f5c81fd3e26a98c379088360b8890a8b873c6a4a0493420a7b58a1ec0517,ca03,individual,none,e902,co,e902,active,2020-05-13,y,sole,2.0,,,,,,,,,,,,,,,,False,2.0
ca3e025835882126ed120948adf8aba3ce6869b17d3af83cf1e58b436b19face,ca03,individual,none,e901,ca,e901,active,2020-05-13,y,sole,1.0,,1.0,,,,,,,,,,,,,,False,2.0
3327d7018018c047d55f38d4100085909acab614b627a49c0f01acd345443e34,ca03,individual,none,368,ca,none,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
aefd231e8a534fab6f94c1ad97a76bb3deb3ea4e2751d8e102f0b7544c2d538b,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,owner,,,,,,,2.0,,1.0,,,,,,,,False,2.0
0127cd5af429fc0683d8f68cba2a51b421eedc581216990fc98dada3a99405be,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,,,2.0,1.0,,,,,,,,,,,,,False,2.0
99c07f92e3a5c8f58fa4b569fd343019d0bb434a87690d7ae6f10fde50103f76,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,1.0,,1.0,,1.0,,,,,,,,,,,,False,2.0
847b7dce63f0cbf3e265a08bec59cae5c3069fc8459e7019c2cf24ee49ba9cf4,ca03,individual,none,293,ca,none,active,2020-05-13,y,sole,,,3.0,,,,,,,,,,,,,,False,2.0
6fcb8d0bac8a86870913fdbd6c20dd4db6a46133a150098f3276221b34907d46,ca03,individual,none,215,ca,none,active,2020-05-13,y,borrower,,,1.0,,,,,,,,,,,,,,False,2.0
c4e0b9845794ff50bcf829052b67ac2446d600a375d50d0f9f02f2298c7bcc3f,ca03,individual,none,151,cn,none,active,2020-05-13,none,none,,,,,,,,,,,,,,,,,True,2.0
131b14e8643e45e14aed3ef47be244ca6b62a3a43eb2ac2fb5524a1e5c7602b9,ca03,individual,none,256,us,none,active,2020-05-13,y,owner,,,,,,,4.0,,1.0,,,,,,,,False,2.0
503475212d35562ca8b4b26dfbefa58c792e552a263b28d238323a7d1ed19181,ca03,individual,none,e902,cn,e902,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,2.0
5ecad2663792ca594b0225bf506b6319e810208005949e08f0b4fc7de64c6739,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,borrower,,,1.0,,,,,,,,,,,,,,False,2.0
bd757c571417d0b381cd2cf1506fbbdfec3cb6c3ffdbb7ce94ff95d9a1f27ea3,ca03,individual,none,250,mx,none,active,2020-05-13,y,sole,,,2.0,,,,1.0,,,,,,,,,,False,2.0
3bffc1003f08b9d4ce54b29569b8bc71b3fd127437b390820da68cecacdaf169,ca03,individual,none,253,ca,none,active,2020-05-13,y,annuitant,,,,,,,,,1.0,,,,,,,,False,2.0
d39fc2aa8805a912390c92414b2de815c433d0c26150f393dd94671b0f8e4241,ca03,individual,none,e904,ph,e904,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
896ea1dc6324506399d227e0174f437f065d45e381df0647a514e14de882895a,ca03,individual,none,256,us,none,active,2020-05-13,y,borrower,,,1.0,,,,,,,,,,,,,,False,2.0
cc2d7db1190f59863cde25a7d29fc8b07cab77089ef2c596ad1cb9163f6ff25b,ca03,individual,none,256,eg,none,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
5149790a3fb4f0faa6d33d1ace4603347a38a726e7ddd8fd9dfb3895f5faa7af,ca03,individual,none,e904,mx,e904,active,2020-05-13,y,sole,1.0,,,,1.0,,,,,,,,,,,,False,2.0
c5f1f793818dd52591c0c5cda4a670a39c0e18b47f86ca5ecacba054ba5ce027,ca03,individual,none,256,ca,none,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
e8c66f2057044ca798ddc9ebe9a532182045eb1a0ed98d223182d5bd94566615,ca03,individual,none,256,ca,none,active,2020-05-13,n,joint,1.0,,,,,,,,,,,,,,,,False,2.0
a2418bc234839456d044d53c6099de5b02751f66d88fddcd039a1fe81709cbaf,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,1.0,,1.0,,,,1.0,,,,,,,,,,False,2.0
d3803b247eab2236df4f23d0e3906a37a383d1706dfc1e1dc963652b2b8ce186,ca03,individual,none,256,ca,none,active,2020-05-13,y,primary joint,2.0,,,,,,1.0,1.0,,,,,,,,,False,2.0
61bd86381078771b2717e901041d2919bd6868083cdffdf3f6b23a6c9a95b8da,ca03,individual,none,193,ca,none,active,2020-05-13,y,annuitant,,,,,,,,,1.0,,,,,,,,False,2.0
9467586e6988312e8ca2d02204fda8a0af72f410bd17f0a21d7ffb7de9b11ff7,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,sole,,,,,,,1.0,,,,,,,,,,False,2.0
396f381add38cc3703c0760a383a954a01f810ad5e03cb5385df232a02202a72,ca03,individual,none,289,tr,none,active,2020-05-13,y,sole,1.0,,,,,,1.0,,,,,,,,,,False,2.0
040003607b2e6f900ed8330eaca01c72d8f63520aec66883512c8c3a989b13a0,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,sole,1.0,,3.0,,,,,,,,,,,,,,False,2.0
eda47ce1d30d3786f1fe00a6e11f84931ec54fb87d46a35de01b9e546507723f,ca03,individual,none,5,jp,none,active,2020-05-13,y,annuitant,,,,,,,,,2.0,,,,,,,,False,2.0
1da44741fc33bbccb9fe0fd87f7c3c5600b517f29006a15c9fc78f1e1b7681f5,ca03,individual,none,e904,ca,e904,active,2020-05-13,n,joint,,,,,,,2.0,,,,,,,,,,False,2.0
8c149bc540828d4e4fe435492e23c7a82d05c12c158eef19212ffcb1474ccb33,ca03,individual,none,e901,ca,e901,active,2020-05-13,y,sole,,,,,,,1.0,,,,,,,,,,False,2.0
85140a9b15641fd45b7cd3e6285761a4320eb5b8c46ce0d9ea2de3668ed2f62d,ca03,individual,none,313,ca,none,active,2020-05-13,y,sole,1.0,,,,,,1.0,,,,,,,,,,False,2.0
6c77a5ca1d6060d2d5490410d02f34ef9a0c7019f5c332aa384ac73ebb347610,ca03,individual,none,e901,tt,e901,active,2020-05-13,y,sole,1.0,,,,,,,,,,,,,,,,False,2.0
c76d516871cadf00f21a9006a672613aeba12e2d1095bc7d681dfd2633da468e,ca03,individual,none,32,tt,none,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,2.0
8ac8957455ea8035840fed824f94a20c64cb40d80b680d68c387b6aa5bc52f00,ca03,individual,none,303,ca,none,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,2.0
ec6add5cdbfdce08bea6f1df15cd729fe39961a3badce8b7372a2de348aab716,ca03,individual,none,e902,mx,e902,active,2020-05-13,y,sole,1.0,,,,,,1.0,,,,,,,,,,False,2.0
f968e9b74db2e10db1a9c331be5f1c18672462e541029c80b50e6cbecff15fe7,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,2.0
92e422b2ff23a4b4d0376b56f9669ce43b9a67a2af950522d457f473865d408e,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,sole,,,4.0,,,,,,,,,,,,,,False,2.0
514f915b48b46063f5f94426dd3fb75063d721267399ceaad73f19bbe691ca0a,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,owner,,,,,,,,,3.0,,,,,,,,False,2.0
f74d61776658c0ad870e8fdc1d988d86a4dd957ee9190ae84553706e47b283a8,ca03,individual,none,132,ca,none,active,2020-05-13,y,owner,,,,,,,4.0,,2.0,,,,,,,,False,2.0
76822ef1d73b4257a2280f8cefeba00d30dc91a02ee17a383615aadc81d197f3,ca03,individual,none,226,ca,none,active,2020-05-13,y,owner,,,,,,,1.0,,1.0,,,,,,,,False,2.0
4f623b97225f40c0f845a95caedf404f43f59b4f9dc13251eccf8555ac8d834c,ca03,individual,none,e902,ca,e902,active,2020-05-13,n,co-borrower,,,,2.0,2.0,,,,,,,,,,,,False,2.0
5761468aae923a62c84663faec99eaf8783335d49c55be89553f35543d03d15e,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,primary joint,6.0,,,,,,1.0,1.0,,,,,,,,,False,2.0
c7bb2cc2eaafe6391097e1df9666877ed3de8de150f9ea9ba5b1670050d199af,ca03,individual,none,e902,mx,e902,active,2020-05-13,y,sole,1.0,,,,,,,,,,,,,,,,False,2.0
48252c48d486b71eb1c6e9b5721d8bb5a9bc6febabf8b25b3bd812851909ec03,ca03,individual,none,256,mx,none,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
e4e85313362ac872781209deac07eef5587aa6828775ed6f5aece7c9129882e3,ca03,individual,none,256,ca,none,active,2020-05-13,n,co-borrower,,,,1.0,,,,,,,,,,,,,False,2.0
a169b1a033733df6ffc974f50989586a42a51e9e3dffeb330e6d33638a052094,ca03,individual,none,134,jm,none,active,2020-05-13,y,sole,1.0,,,,,,,,,,,,,,,,False,2.0
bcde1a063f9b13b73d31b926bb3640fa50e28b08ada0753e9c76e704040b0bd2,ca03,individual,none,256,ca,none,active,2020-05-13,y,annuitant,,,,,,,,,1.0,,,,,,,,False,2.0
e189486da29d83f9249e0b3c5933e9a2460e09ee929be3e6c71b91fad066166a,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,1.0,,2.0,1.0,,,1.0,,,,,,,,,,False,2.0
bc722e541b47d958decf00484fad938293393f4f954090242ce3c8cdbffb7f16,ca03,individual,none,e902,ca,e902,active,2020-05-13,n,co-borrower,,,2.0,,,,,,,,,,,,,,False,2.0
87c3f5e321bc6be90a770ddb3de8242ce435ae75c998fe7c982e809c457f0f2d,ca03,individual,none,e902,ca,e902,active,2020-05-13,n,owner,,,,,,,2.0,,,,,,,,,,False,2.0
58898ab4399d6fca9be71617dfdc537cd8d5f75c72c837fbc3b00d34b861fa68,ca03,individual,none,e901,tt,e901,active,2020-05-13,n,joint,,,,,,,1.0,,,,,,,,,,False,2.0
46668e7c812dff2880c3e75c6ecbb165e87e190a193673cfb77177beb3b34f9d,ca03,individual,none,256,eg,none,active,2020-05-13,y,primary joint,1.0,,,,,,,,,,,,,,,,False,2.0
46fd94fd5205502044844e9946b362e3cfb637805d6482fb281bb5e567c8bb3b,ca03,individual,none,256,ca,none,active,2020-05-13,y,owner,,,,,,,2.0,,,,,,,,,,False,2.0
cc2ec2b3da698e12c253ecae389ee5b26b5c87b993fa30f81becb69768c4fc35,ca03,individual,none,256,cn,none,active,2020-05-13,y,sole,1.0,,,,,,,,,,,,,,,,False,2.0
79213ec00f8e7d9c85cb927d461f19f3cc7d505dc73221ff67612bc38d9bbe7b,ca03,individual,none,256,ca,none,active,2020-05-13,y,borrower,,,,2.0,,,,,,,,,,,,,False,2.0
8c7ad4fde0df60aa46bb31de2589a6e6aa891cd514f77291d59722c1a49f4a88,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,1.0,,1.0,,,,1.0,,,,,,,,,,False,2.0
e8c5376e7ebbbec960daa91a269be9354c6c1dbb715a5ea846b12b73cf4c593c,ca03,individual,none,256,cn,none,active,2020-05-13,y,sole,1.0,,,,,,,,,,,,,,,,False,2.0
bf49e364aeed8d5f4639493871b33fbb9050cedb752ba0fce8147746a20f6036,ca03,individual,none,e900,ca,e900,active,2020-05-13,y,primary joint,1.0,,,,,,1.0,,,,,,,,,,False,2.0
3b6afb01eaf576731607ad283112a23e8b03c4321edf8966b3369d44e659fa01,ca03,individual,none,e902,mx,e902,active,2020-05-13,y,sole,2.0,,,,,,,,,,,,,,,,False,2.0
f4ce867d6b2d4da8a9f56a2f675cff55566860b80fa946e72b7e7e7b096d95d1,ca03,individual,none,256,ca,none,active,2020-05-13,y,sole,1.0,,2.0,,,,,,,,,,,,,,False,2.0
7a94f8652cd5123e01764f2ef675c11fbf01d3b3ed7f7af95af58978cc8252ef,ca03,individual,none,250,ca,none,active,2020-05-13,y,primary joint,,,,,,,2.0,,,,,,,,,,False,2.0
05347991ed0ac530123b8c6989e52767e65f52ac86d64d0886c64ff2a1b42c31,ca03,individual,none,188,ca,none,active,2020-05-13,y,sole,2.0,,4.0,2.0,,,2.0,,,,,,,,,,False,2.0
a2f352f2d69115231bc20f60e3933898f68ee4bdc8de37d694d736d35f09b0f1,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,borrower,,,1.0,,2.0,,,,,,,,,,,,False,2.0
2d09cb2f72f542fda02e30cf151bb6e496fa1bfeedd785d3afb352f3ca18afd8,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,sole,4.0,,2.0,2.0,1.0,,2.0,,,,,,,,,,False,2.0
453ff9f8d7298e961ef4b14c6fa9cfb9d57602b0bb72eac7c916bc3a436a9a25,ca03,individual,none,250,ca,none,active,2020-05-13,none,none,,,,,,,,,,,,,,,,,True,2.0
6bb5ca571698b28167e692fa0e2d42f1d5367789bf5f183a3fc710f3d5dd026b,ca03,individual,none,e901,cn,e901,active,2020-05-13,y,sole,1.0,,,,,,,,,,,,,,,,False,2.0
38b14512007d2b98599cfbb89842a4ce6007373da3891d2967f77a294164b7aa,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,borrower,,,,,1.0,,,,,,,,,,,,False,2.0
0430efaf40a66a5a5a0c3f0ef817e89dba0020028596a9de3faa5899de5a08a4,ca08,individual,none,e902,ca,e902,active,2020-05-13,y,primary joint,,,,,,,2.0,,,,,,,,,,False,2.0
03bd7b14529d1050f3b1e769cab4f017f8ee743ea9c23cbca4319b38967fdbd0,ca03,individual,none,e904,ph,e904,active,2020-05-13,n,power of attorney,1.0,,,,,,5.0,,,,,,,,,,False,2.0
4ab7d9a166ccb95bdaec4bfa9b2a1d824c84cb34482fdf857f0833a2997fb200,ca03,individual,none,e901,mx,e901,active,2020-05-13,y,sole,1.0,,,,,,,,,,,,,,,,False,2.0
b1eacae5b88d97b431f7c55b30c4abcff04ffeac50eb2a2ffefe0a974ec14c84,ca03,individual,none,e904,ru,e904,active,2020-05-13,y,sole,1.0,,,,,,1.0,,,,,,,,,,False,2.0
b6deedf2946eeeeae842237133bbd71b880ed0c299a9c67f4a5a62f70d99051e,ca03,individual,none,256,bs,none,active,2020-05-13,n,owner,,,,,,,,,1.0,,,,,,,,False,2.0
7e5a652410cef0682dfcb5aad0828408edee2ec0fab8c664210f84e8ea3c11b7,ca03,individual,none,e901,tr,e901,active,2020-05-13,y,sole,1.0,,,,,,,,,,,,,,,,False,2.0
cb2bce01eefff72eaecb2dea7275683b956a860a967bb6bb83a7d37c18fa78ec,ca03,individual,none,5,th,none,active,2020-05-13,y,sole,2.0,,2.0,1.0,,,2.0,1.0,,,,,,,,,False,2.0
4810fdc4ec765f03b266ce5a2449b2e1f5b1ddb6cedf45ab2f02f653c038e62c,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,sole,,,1.0,,,,,,,,,,,,,,False,2.0
3bbcf9feae344ddeb16efdc974a0200b57cb1cb1c2377d62ec96a3a53b4d4792,ca03,individual,none,256,ca,none,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
8219469cc188db1654bc75c39f77adb0ed5596150ba17bc2740ae1e828f9cdbe,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,owner,,,,,,,2.0,,2.0,,,,,,,,False,2.0
69214954ef1304be9f445aacc28ca5c23f5ce626a63c38ce85c57c4fad12db20,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,primary joint,6.0,,,,,,,,,,,,,,,,False,2.0
9f93f043cda517787880c083407b1eb9701038cab85685d01264f14161fff8aa,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,borrower,,,1.0,1.0,,,,,,,,,,,,,False,2.0
c5beb02fefe39e120e44b96e2bdab64fc2b9bc798ce0fb34a79295aef2b27770,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,owner,,,,,,,4.0,,1.0,,,,,,,,False,2.0
5e38ad59f764bb70676b0c2a2cf44be9bb0c5b6c1ec6b7a6dc5d48c2dcf324d1,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,primary joint,,,,,,,2.0,,,,,,,,,,False,2.0
0efc6d5b089cc95228b57d06803758fb883868094722c67c85d7779a7d0cefc9,ca03,individual,none,e904,ca,e904,active,2020-05-13,y,sole,1.0,,,1.0,,,,,,,,,,,,,False,2.0
e4ebf8c62c4f66e404a2e30f81458844951584303bac3028088ae06813b3faf3,ca03,individual,none,208,ca,none,active,2020-05-13,y,sole,1.0,,1.0,,,,2.0,,,,,,,,,,False,2.0
96604737a0ddd4238de13e5e9dc6c954d383ed3b90b06e94e127c94dc33a2910,ca03,individual,none,e902,ca,e902,active,2020-05-13,y,owner,,,,,,,,,1.0,,,,,,,,False,2.0
